label,start_sec,pe,wpe,mpe_tau1,mpe_tau2,mpe_tau3,mpe_tau4
0,85.0,0.8025935355633234,0.5586383786842154,0.8025935355633234,0.7359128029599606,0.6626460618691131,0.6369930158940779
0,90.0,0.7732476113181687,0.5202008569782125,0.7732476113181687,0.6932282347217094,0.6313939722685789,0.6196185034395046
0,95.0,0.7680120736760416,0.515016347006173,0.7680120736760416,0.682543973450126,0.613364775172167,0.5974157942081358
0,100.0,0.7937733604848015,0.5375005685635394,0.7937733604848015,0.6983838199446609,0.6022508626758715,0.5918192934364684
0,105.0,0.7219569258696307,0.4281173594762208,0.7219569258696307,0.6197443269064951,0.5467950259435229,0.5456457377626129
0,110.0,0.6802365795861247,0.4131906476043557,0.6802365795861247,0.5717359077108496,0.4940804833576458,0.47918224170889323
0,115.0,0.7003830994394424,0.41578002636806066,0.7003830994394424,0.5940998339836061,0.5201912829094242,0.5084142539085906
0,120.0,0.7367313942187783,0.4344036992430443,0.7367313942187783,0.6424881701903523,0.5575598854297663,0.5456666102666661
0,125.0,0.7615742275745357,0.4441161426341614,0.7615742275745357,0.6722770605228875,0.6018455341571002,0.590498636091494
0,130.0,0.7260353400116832,0.41910709186844003,0.7260353400116832,0.6383378263867286,0.5886504288841325,0.5827440896156468
0,135.0,0.7627717358909814,0.5125820565304963,0.7627717358909814,0.6687369630873337,0.6067047355980627,0.5964981012720773
0,140.0,0.7865214331895255,0.544360865120025,0.7865214331895255,0.6773198084425414,0.5964390800938764,0.5933004737373573
0,145.0,0.7528830453340293,0.45881501031432914,0.7528830453340293,0.6482292575133265,0.5563914067714144,0.5520974446271126
0,150.0,0.7101422758515439,0.42862773973704654,0.7101422758515439,0.5926673893606251,0.5170927394815353,0.5119386599133966
0,155.0,0.7158389130161618,0.43479161708483316,0.7158389130161618,0.5990615343454793,0.49909835193989616,0.49775869741945367
0,160.0,0.7129055669328911,0.42582504135493143,0.7129055669328911,0.5963825085516363,0.4923905262855978,0.48632761387734014
0,165.0,0.6821831304701507,0.39435010013831434,0.6821831304701507,0.5713554287795573,0.46937444872679507,0.46424432330353427
0,170.0,0.7159881992364888,0.4026087583485514,0.7159881992364888,0.6267135121974119,0.54504151961932,0.5357639879964252
0,175.0,0.7319850511214735,0.40571266789694665,0.7319850511214735,0.637264833825866,0.548593839774829,0.5393179445673537
0,180.0,0.7191361060759336,0.37461887764133933,0.7191361060759336,0.6391420552004875,0.5506448199199533,0.5378326362943474
0,185.0,0.6936879385731458,0.36982961007105325,0.6936879385731458,0.6202536194340158,0.5366221075320537,0.5185961950896091
0,190.0,0.6995227429252955,0.3651789321973049,0.6995227429252955,0.6284362626935401,0.5450436370510567,0.523102631557855
0,195.0,0.7370692401202493,0.3911632143563325,0.7370692401202493,0.6740105316163647,0.5751951307766375,0.5396495904071406
0,200.0,0.6716007692765195,0.3634621302007368,0.6716007692765195,0.5964815187302668,0.4965502378172832,0.45667800169756034
0,205.0,0.6714938716160349,0.3823633057558353,0.6714938716160349,0.5933911097072199,0.48839577506915205,0.445444111021759
0,210.0,0.6879377983351759,0.41714558387753986,0.6879377983351759,0.6010103990923394,0.4973534532976722,0.4559755793058558
0,215.0,0.6813916024895458,0.3990986152841833,0.6813916024895458,0.6043170266017266,0.5090978868222561,0.4571309434257764
0,220.0,0.7321487494011871,0.44113415845395487,0.7321487494011871,0.6547205323855404,0.5433440552155824,0.5003401065008406
0,225.0,0.7183391333747927,0.44074135167717693,0.7183391333747927,0.6290739754019317,0.5289915103270584,0.4956702464041049
0,230.0,0.7349998693571645,0.46170205649479606,0.7349998693571645,0.6459573185347183,0.5633143106921329,0.5284485373762982
0,235.0,0.737695346484607,0.4496160781935138,0.737695346484607,0.6540958912688782,0.5765950935044603,0.550684326734925
0,240.0,0.7426391420914892,0.4654793499642013,0.7426391420914892,0.6494788680927965,0.5758031984614634,0.5503714426642969
0,245.0,0.7211066946798834,0.43123280936730507,0.7211066946798834,0.6019401111243833,0.5286992235666224,0.5161275369555215
0,250.0,0.6852588436951015,0.3980427159884882,0.6852588436951015,0.5715775901206258,0.5006109937641569,0.49595869434668627
0,255.0,0.6692595910610858,0.38914840269338435,0.6692595910610858,0.5479519478011764,0.47244969016557015,0.47243743761441287
0,260.0,0.6668626653907382,0.3854684813400844,0.6668626653907382,0.55559068421373,0.47589642478751476,0.481073636098886
0,265.0,0.6986513619128305,0.4130729127672054,0.6986513619128305,0.5879807873566918,0.4845219532381215,0.4950584456903737
0,270.0,0.663943725156568,0.33826257802571413,0.663943725156568,0.5666132657196138,0.4613623500503337,0.4785819877984924
0,275.0,0.6834005203609785,0.342945240949284,0.6834005203609785,0.5896759729999698,0.4782003028228348,0.4886810502044274
0,280.0,0.6862482085824919,0.3482382545750815,0.6862482085824919,0.5988043345459916,0.4900287338264987,0.49508600063809166
0,285.0,0.7173293739399588,0.3552925967558315,0.7173293739399588,0.6298290805333947,0.5307073511003733,0.5254308454209068
0,290.0,0.7659615819574769,0.3653908010414818,0.7659615819574769,0.6795826143073213,0.5580668545786966,0.5566858158451623
0,295.0,0.7501657258443661,0.3684630501570692,0.7501657258443661,0.6656088562874645,0.5688388462397612,0.5524939068038143
0,300.0,0.7792850267145892,0.46099670768962003,0.7792850267145892,0.6885747467146545,0.5780237325989462,0.55770014581242
0,305.0,0.7795175926891147,0.46531510835300166,0.7795175926891147,0.6938323505445871,0.5956846196516139,0.5763524554504903
0,310.0,0.7601507308510957,0.47751639901302884,0.7601507308510957,0.6634856602238289,0.5728172732343367,0.5527469934287519
0,315.0,0.7145243057060762,0.422288701017576,0.7145243057060762,0.6140771334697093,0.5157140459160906,0.5023133394264593
0,320.0,0.645547352866227,0.3924369740545355,0.645547352866227,0.5367611215121765,0.4652178819249808,0.45312844764032134
0,325.0,0.6711845179695922,0.40200597787994363,0.6711845179695922,0.5626878144936523,0.47501453763761015,0.46939431898484346
0,330.0,0.6854491828653021,0.4284148692350993,0.6854491828653021,0.5628060163661474,0.4759769224776584,0.4731939866355009
0,335.0,0.7422398322224121,0.48310020164329603,0.7422398322224121,0.6032371975704647,0.4959621668033677,0.4782425189080028
0,340.0,0.7604035914268391,0.49585069199026377,0.7604035914268391,0.6233448560516714,0.5102247972893827,0.4841081149613528
0,345.0,0.8049462123643394,0.5565255071569909,0.8049462123643394,0.6767881723169652,0.547248958021926,0.5163861741449487
0,350.0,0.8235959943098621,0.5767091705182193,0.8235959943098621,0.6927981576746278,0.5567469123378068,0.5224034643195081
0,355.0,0.8112706625756828,0.5576718040608645,0.8112706625756828,0.6665180062697302,0.5440782715168611,0.5012609860573521
0,360.0,0.8029021670599411,0.5288587459605241,0.8029021670599411,0.6557025253241721,0.5405366663692343,0.4999304442564493
0,365.0,0.7602885283265046,0.479865986380713,0.7602885283265046,0.6185736221318798,0.5041475042646478,0.4791062543698984
0,370.0,0.7662303610355747,0.47838009112377694,0.7662303610355747,0.6304660727624934,0.5143702965011674,0.49347764882111683
0,375.0,0.7396498753461997,0.4673301672894401,0.7396498753461997,0.5936404416019013,0.49953191384213896,0.4857748248037251
0,380.0,0.7784883785348355,0.48948117080327147,0.7784883785348355,0.6548539054914384,0.5624021586224405,0.5454374711567922
0,385.0,0.7925376898636795,0.5049098616149125,0.7925376898636795,0.6866815753725608,0.5823537770647066,0.5581328435126944
0,390.0,0.7927740424361905,0.5358275861120908,0.7927740424361905,0.7006980545512899,0.5964274480002496,0.5612009593007843
0,395.0,0.822546052746437,0.5979115282729948,0.822546052746437,0.7383798846386407,0.6227928243622995,0.590434282273817
0,400.0,0.8187404437972664,0.5954476750681601,0.8187404437972664,0.7387156288643051,0.619071922066401,0.5794174092621969
0,405.0,0.8363210484692971,0.6283725399468559,0.8363210484692971,0.7647914360387266,0.6361827960551688,0.5936042256272078
0,410.0,0.8275616741964166,0.6263889062943373,0.8275616741964166,0.7344118703572914,0.5962262370243635,0.5438427575871941
0,415.0,0.8139195171761777,0.6226466982911653,0.8139195171761777,0.7022116891423852,0.5567492023729502,0.5201269032597948
0,420.0,0.8414278903972349,0.660580517425805,0.8414278903972349,0.7432948559734022,0.5907468633665318,0.5660229573964578
0,425.0,0.8102016228347503,0.626098634530675,0.8102016228347503,0.7041536593612262,0.5593102481247555,0.5161970311146615
0,430.0,0.8279654349865364,0.6484388161500773,0.8279654349865364,0.7264991172843818,0.5925985923283933,0.5445378102574187
0,435.0,0.8278289787631979,0.6500441927482331,0.8278289787631979,0.7325757834056045,0.6051153201498843,0.562442095532743
0,440.0,0.8184771150995402,0.6209692952171803,0.8184771150995402,0.7324287635107881,0.6091460854234564,0.5752900020351576
0,445.0,0.8110167358301711,0.602057317952197,0.8110167358301711,0.7232924268662575,0.6119223535890724,0.579725443793791
0,450.0,0.776952524670466,0.5384771978932337,0.776952524670466,0.691334940714273,0.5842893512117138,0.5529913781792665
0,455.0,0.7657967257970464,0.47195235659807216,0.7657967257970464,0.6783146826652849,0.5806409505973401,0.5714067057731663
0,460.0,0.7464084702603218,0.4516741742642222,0.7464084702603218,0.6575073898204331,0.5484148100303992,0.5531666525720997
0,465.0,0.7112979798697102,0.44550178832784987,0.7112979798697102,0.6016913171014634,0.4881976501902389,0.4858338406672474
0,470.0,0.6733806782069084,0.4091465115323135,0.6733806782069084,0.5505260250942473,0.44832123315490857,0.4510318590074394
0,475.0,0.6547527946782226,0.3905792580608417,0.6547527946782226,0.5511489436174102,0.4550602307183528,0.4562520335774592
0,480.0,0.6831547609119688,0.40372630676504984,0.6831547609119688,0.583458603888205,0.489524360677778,0.47852682904318217
0,485.0,0.700515608241903,0.4253184583331271,0.700515608241903,0.6045132343597599,0.5092176676427209,0.4847745710950914
0,490.0,0.7073165099192188,0.4456838171399974,0.7073165099192188,0.6097990070900354,0.5271759298563456,0.5028030921146888
0,495.0,0.7531156443021788,0.45272051433836047,0.7531156443021788,0.6690013801327793,0.5856611552507357,0.5567662019532328
0,500.0,0.7612959046036509,0.46127988096680445,0.7612959046036509,0.6788755103428837,0.5942426476510181,0.5743466259347695
0,505.0,0.7969435892827503,0.5053181184017674,0.7969435892827503,0.7234357392881876,0.6471934979493369,0.6083193064019116
0,510.0,0.8232093281752724,0.5229288520132798,0.8232093281752724,0.7477695609337739,0.6759548123321136,0.6408554453144578
0,515.0,0.8091720360902288,0.5258022489616725,0.8091720360902288,0.7253568388066443,0.6505694115292195,0.6240356594320715
0,520.0,0.8178683776624014,0.5364026951558978,0.8178683776624014,0.7288329237443136,0.6415846272969866,0.6193856014703121
0,525.0,0.8203063955595165,0.5328587359171891,0.8203063955595165,0.7512213817843598,0.6738982809220972,0.6541006654074669
0,530.0,0.8278912576132377,0.5685240362799004,0.8278912576132377,0.7554559459936424,0.6657020241321315,0.6417133952448291
0,535.0,0.8005347465444808,0.5330316358177671,0.8005347465444808,0.7054481576489643,0.6086615246634342,0.6064719191117407
0,540.0,0.7723303533466058,0.5134071497573797,0.7723303533466058,0.67072507992903,0.5543102387038022,0.5531406800857288
0,545.0,0.8022354936326478,0.5411809127486843,0.8022354936326478,0.7015096888731067,0.5830673534208114,0.5688065070443727
0,550.0,0.8358094093274328,0.5755943625660769,0.8358094093274328,0.7403189448362577,0.6267560364790693,0.5986125286518748
0,555.0,0.8278858882869119,0.5694369636856836,0.8278858882869119,0.7210275567214802,0.6021388941092988,0.5693630066419841
0,560.0,0.8286235069820772,0.5786175154547124,0.8286235069820772,0.7233520450671811,0.6160893044534378,0.5900484499133604
0,565.0,0.824344289115864,0.5385582035746431,0.824344289115864,0.7229789107160638,0.617424012652414,0.584433291393264
0,570.0,0.7889087718951893,0.43562179201172374,0.7889087718951893,0.6852852760234905,0.5971605609858867,0.5617975877649778
0,575.0,0.7989645603180017,0.4620516675999172,0.7989645603180017,0.6796852112490902,0.5968657249477461,0.5523382965991634
0,580.0,0.8097310502449474,0.48780798920322443,0.8097310502449474,0.6742089822757138,0.5764546139504385,0.5564743232861361
0,585.0,0.8002532793743405,0.4846150779878837,0.8002532793743405,0.6557266145067566,0.557470752982814,0.5364694560450527
0,590.0,0.7798693687875033,0.44954940384106645,0.7798693687875033,0.6358629968026218,0.5320567439852539,0.49831039038518465
0,595.0,0.7916567138321309,0.45972040528682806,0.7916567138321309,0.6660839877711242,0.5585941664239245,0.5334371218695082
0,600.0,0.8074473267705585,0.5238586160078121,0.8074473267705585,0.6754955477293877,0.5649549984885662,0.5404977966980997
0,605.0,0.7702624987143808,0.46747235300471235,0.7702624987143808,0.6579507174822188,0.55329524204277,0.5414356845260102
0,610.0,0.7319708776151549,0.4267158756492316,0.7319708776151549,0.6431324462768797,0.5597308812558361,0.5316590117621233
0,615.0,0.7099099892502455,0.40017215498323494,0.7099099892502455,0.6168879740017584,0.5400358489021595,0.519874044810611
0,620.0,0.7252507203960942,0.43306815118541486,0.7252507203960942,0.6221303720214733,0.5308776585709727,0.5177575206743735
0,625.0,0.7198721668531773,0.44746193570442133,0.7198721668531773,0.5988789826487382,0.5010818702274389,0.4845777198339923
0,630.0,0.748849077563018,0.4811265672708368,0.748849077563018,0.6464606739829127,0.5523079703659178,0.5205683406741094
0,635.0,0.7289023071792252,0.44857598191354525,0.7289023071792252,0.620305796007693,0.5269803351719254,0.4974918596363122
0,640.0,0.7523086624561771,0.4781145165627863,0.7523086624561771,0.6289493763974708,0.5318690670441649,0.5026848769383576
0,645.0,0.7817351496676817,0.5136267526300284,0.7817351496676817,0.6587714271899016,0.5689512319902851,0.5332312621194368
0,650.0,0.7847745540984177,0.5390736002886929,0.7847745540984177,0.6557193609976533,0.5701301712735012,0.527242014681473
0,655.0,0.8261830852719033,0.5662739124180366,0.8261830852719033,0.7062969811229709,0.6120596616806325,0.5781179480276176
0,660.0,0.8309583906910473,0.5742616165765674,0.8309583906910473,0.7100675628539399,0.6036426877664766,0.5853067462377034
0,665.0,0.8585334429178938,0.6517379864389556,0.8585334429178938,0.7392134548871856,0.6386750867377585,0.6285276890953198
0,670.0,0.7977080497808875,0.5088472004102457,0.7977080497808875,0.6911773289186787,0.5994160395448446,0.5946891030849095
0,675.0,0.8022492323965159,0.5141129363081646,0.8022492323965159,0.7049700385568264,0.5994888628129764,0.5966059165750721
0,680.0,0.8412469289224627,0.5313205903352121,0.8412469289224627,0.7580094633255912,0.6523528280924479,0.6659806435919982
0,685.0,0.8144354294012757,0.5175528513470975,0.8144354294012757,0.7227361504524974,0.6289181832515528,0.6300028515730909
0,690.0,0.8154558681053183,0.5130267350598456,0.8154558681053183,0.7205699565539968,0.6286681092405975,0.6161036272834531
0,695.0,0.8271667602704292,0.5321991902053239,0.8271667602704292,0.7245368633094581,0.6192417073715947,0.6056984146472841
0,700.0,0.8589028743169261,0.6302713470644477,0.8589028743169261,0.7557732725426674,0.639132012740111,0.6240525149479522
0,705.0,0.875979324410462,0.6614097085872217,0.875979324410462,0.7579369115324833,0.6223149694785094,0.622792493198618
0,710.0,0.8602503614614757,0.6602535757841101,0.8602503614614757,0.7295297164084957,0.5883010071235922,0.5716203469919798
0,715.0,0.8862607419614589,0.7205123169522558,0.8862607419614589,0.7593711443431578,0.6028489136610071,0.5948942815438524
0,720.0,0.8768081559725377,0.701342362859559,0.8768081559725377,0.7315237430705765,0.5624343540508618,0.5770499729094567
0,725.0,0.886397254967585,0.7343717493536889,0.886397254967585,0.7368713253215357,0.5529805416733993,0.5801881301688565
0,730.0,0.8991091159985186,0.7616045914491649,0.8991091159985186,0.7430336367750747,0.5630591534628439,0.5860117935361653
0,735.0,0.8575398022077005,0.7078265523319147,0.8575398022077005,0.6976021063848059,0.5421872027080522,0.5601645417130533
0,740.0,0.815717052943237,0.5872240512327096,0.815717052943237,0.653954852630221,0.5036818056451794,0.5252453951180346
0,745.0,0.7676667742178978,0.5255053334436405,0.7676667742178978,0.610246140348534,0.48286646641253866,0.5059961529944621
0,750.0,0.7464448021192043,0.45968646149118203,0.7464448021192043,0.598345199764479,0.4812339850115493,0.4958506385586863
0,755.0,0.717521319199106,0.41680613567866176,0.717521319199106,0.5878510463959452,0.5053950938718927,0.49336737532443425
0,760.0,0.7107196447502548,0.4038852008451286,0.7107196447502548,0.5941646973303166,0.49410070575913234,0.4904822042933299
0,765.0,0.7498247917341544,0.44338723508044475,0.7498247917341544,0.6238246114675606,0.5187924390823705,0.513450282423183
0,770.0,0.7878339371592029,0.5166668887881868,0.7878339371592029,0.6492030222601138,0.5300562944270797,0.5308165511101439
0,775.0,0.7903246347307757,0.5312129670194222,0.7903246347307757,0.6494543059886329,0.5247544284319537,0.5210159236289623
0,780.0,0.8159511671371523,0.6039987756879956,0.8159511671371523,0.6819249735758575,0.5550993960110235,0.541708975508026
0,785.0,0.7944388197697513,0.5504421310044038,0.7944388197697513,0.6553688909765261,0.5252731861637279,0.526740160661771
0,790.0,0.795108782634006,0.5472225804936224,0.795108782634006,0.6628346159889109,0.5589665390549008,0.550316960630903
0,795.0,0.7882254957101875,0.5271853569242613,0.7882254957101875,0.6625359232372597,0.5736307830204459,0.5658525464799056
0,800.0,0.765587426494645,0.45837583354052724,0.765587426494645,0.6431410343202985,0.5693746044019838,0.5593802480244785
0,805.0,0.7606234701010898,0.4585643033377119,0.7606234701010898,0.642256061275318,0.573222620226832,0.5594765898625715
0,810.0,0.7378338444106295,0.44453624457501045,0.7378338444106295,0.6129327071248677,0.5488451267974198,0.5434953657003053
0,815.0,0.7257933559070423,0.43009434154074827,0.7257933559070423,0.5934868487212166,0.5317212326633427,0.522704977071379
0,820.0,0.6914184103152599,0.414479837733625,0.6914184103152599,0.5556806538763459,0.48297113476772735,0.4748871533311215
0,825.0,0.6725161480635585,0.3921355490721241,0.6725161480635585,0.5448194106380915,0.47878249118445537,0.448637209080025
0,830.0,0.6789132058498156,0.3844979943570871,0.6789132058498156,0.5695816390613813,0.49117204907344264,0.4482051192633098
0,835.0,0.6895116459170758,0.3944335686942655,0.6895116459170758,0.5870679519157567,0.5093840510229856,0.4728349567902139
0,840.0,0.7291806137365912,0.4099237229820614,0.7291806137365912,0.6124274472572381,0.5223733078048084,0.4878031681559355
0,845.0,0.779745156964796,0.4879671053148829,0.779745156964796,0.6604287465950494,0.5604426957448531,0.5278777187142698
0,850.0,0.8102702900972016,0.5411205204172139,0.8102702900972016,0.6739193907208885,0.5794686826336541,0.5574011407296331
0,855.0,0.8063956159827026,0.5287756445819302,0.8063956159827026,0.6646730483451165,0.5622939018410199,0.5567918013484016
0,860.0,0.8059906747353371,0.49421505785732517,0.8059906747353371,0.6533990840718298,0.5572362717086631,0.5614101685060653
0,865.0,0.8318478403362014,0.5247587492552848,0.8318478403362014,0.6691730019022151,0.567110763994625,0.5764902805885581
0,870.0,0.8320938014340997,0.5336235944853819,0.8320938014340997,0.6821915608426974,0.5528423260983443,0.5687053744635115
0,875.0,0.8140265825205715,0.5206507880152125,0.8140265825205715,0.646843943204723,0.5117920367933866,0.5306576064983041
0,880.0,0.779481949385501,0.49292240721908664,0.779481949385501,0.6309282424039492,0.4962745614219917,0.5237515166762109
0,885.0,0.7889680585022594,0.4864764411689651,0.7889680585022594,0.6635087790492395,0.5370566944267402,0.5497844418951549
0,890.0,0.7653100034730638,0.5083456563663938,0.7653100034730638,0.6470375966376661,0.525863386309339,0.53769505904082
0,895.0,0.7599942492462576,0.491171034575954,0.7599942492462576,0.6537091163432174,0.5371112036012236,0.5408473572238653
0,900.0,0.7453755632031509,0.477885109244728,0.7453755632031509,0.6361072069896827,0.546384901448186,0.5276829339622191
0,905.0,0.7506387867158512,0.4499421665259056,0.7506387867158512,0.684031598429035,0.6050187896513617,0.574589740540423
0,910.0,0.7831728655210188,0.46727005649104625,0.7831728655210188,0.7106676027191531,0.6240333002012419,0.6077035091813615
0,915.0,0.7783368455918162,0.4777870615826432,0.7783368455918162,0.7043768761304882,0.6089183610358267,0.5987187551215176
0,920.0,0.8212767479138031,0.556348056102155,0.8212767479138031,0.7337159872176267,0.6263759072525023,0.6188858748983332
0,925.0,0.7808421515812877,0.5037356491771007,0.7808421515812877,0.6912388728068828,0.5822157390812737,0.5761747200950185
0,930.0,0.7442713360208303,0.4659091329552891,0.7442713360208303,0.6608966834509715,0.5577415288562931,0.5653204731771425
0,935.0,0.7502567718572842,0.5026161567985771,0.7502567718572842,0.6394479054394541,0.5342664265080148,0.5396099449863961
0,940.0,0.7434262502399936,0.49694510410578646,0.7434262502399936,0.6332485736938528,0.5204115659043305,0.5148192438396512
0,945.0,0.7156117671764505,0.47348581067898515,0.7156117671764505,0.5871577083662916,0.49170732574641635,0.49129937475046026
0,950.0,0.7255488937555945,0.47496718734717436,0.7255488937555945,0.5986634041357596,0.497040162207895,0.5050714012795686
0,955.0,0.7699450018569497,0.5307827550415778,0.7699450018569497,0.6344665015995908,0.5154329850215664,0.5186461930344707
0,960.0,0.8160113671897662,0.5885435887645861,0.8160113671897662,0.6788512905820863,0.5531618290425113,0.5503603510700557
0,965.0,0.8269072648873929,0.6031873450985775,0.8269072648873929,0.6925582833061603,0.5633827766938516,0.5659497100498991
0,970.0,0.8226820195759442,0.5996875903310835,0.8226820195759442,0.6684703908463345,0.5555790380901784,0.5500222939619669
0,975.0,0.8621228073352818,0.6547539620774021,0.8621228073352818,0.7229903862305983,0.5990508624888538,0.5965870855380122
0,980.0,0.8568787858028781,0.6449290920085201,0.8568787858028781,0.712004386125236,0.5959609770831341,0.5836131109401965
0,985.0,0.8635134419794703,0.6233066093317603,0.8635134419794703,0.7491551633252163,0.6565695884417491,0.6438051686941112
0,990.0,0.8290989233725916,0.5644028270347419,0.8290989233725916,0.7112096751141674,0.621451834915485,0.6224952039911941
0,995.0,0.8201484248763385,0.546719739607054,0.8201484248763385,0.7173706547561626,0.6292207460281277,0.6216432020856721
0,1000.0,0.832245794073479,0.5503729361857866,0.832245794073479,0.7480223008569808,0.6573227148373069,0.650680073328516
0,1005.0,0.82925116057935,0.542586515354487,0.82925116057935,0.7482736475040205,0.6599336054589817,0.6380103294447813
0,1010.0,0.8359392150733862,0.5670886802213321,0.8359392150733862,0.7552840330001646,0.6524897909697882,0.6241713428281549
0,1015.0,0.8335598485570831,0.5813631401115812,0.8335598485570831,0.7523447951333794,0.6471276067047018,0.6307537512708903
0,1020.0,0.8791011835240136,0.7000488831032676,0.8791011835240136,0.8105511448436971,0.7117819843830085,0.6930486430494246
0,1025.0,0.8795420215751081,0.6970471548031832,0.8795420215751081,0.7838329382351323,0.6731289013706719,0.667291945386842
0,1030.0,0.8889587420082109,0.7166145052199399,0.8889587420082109,0.802418559250048,0.6880499498520783,0.7013008237373901
0,1035.0,0.8842329155193025,0.7010062881085045,0.8842329155193025,0.7887343972582009,0.6755348209143578,0.6891522853471702
0,1040.0,0.8880937130342356,0.6871947839543935,0.8880937130342356,0.7931945406249182,0.6769647554742277,0.7092141989775749
0,1045.0,0.8745857200090689,0.6731753404256725,0.8745857200090689,0.7481582335426211,0.6218851660763132,0.6590075551826009
0,1050.0,0.8461508430685882,0.605986473399182,0.8461508430685882,0.7137869924959952,0.590406939609676,0.6276679096714476
0,1055.0,0.8363549081872116,0.5943099968080907,0.8363549081872116,0.7093749756703246,0.5972394832482373,0.6225692221797055
0,1060.0,0.8243854699773756,0.5741251229472878,0.8243854699773756,0.6832485704786295,0.571626213195841,0.581252811424784
0,1065.0,0.8083126523960136,0.5503152210390867,0.8083126523960136,0.6793538821081803,0.569628715573347,0.5804515972429688
0,1070.0,0.756142737874192,0.4637674768538444,0.756142737874192,0.6264489953334287,0.5356121979967181,0.5244505858932014
0,1075.0,0.7520786625743591,0.440204045053728,0.7520786625743591,0.6352493901621009,0.5534730159014816,0.5403792450415105
0,1080.0,0.7504604280466257,0.45289557949190934,0.7504604280466257,0.6212504846330845,0.5436519179794774,0.5181913275383563
0,1085.0,0.7842920069648559,0.4710641714593582,0.7842920069648559,0.6707313924564711,0.5961638634073513,0.5826018736439095
0,1090.0,0.7609618069598775,0.4587136299712985,0.7609618069598775,0.6514972471466283,0.5854824080350054,0.5728594916652805
0,1095.0,0.7714688585610286,0.4774288781497905,0.7714688585610286,0.6439823455840007,0.563059569989753,0.5530464999550604
0,1100.0,0.8111724002782027,0.5416806231111534,0.8111724002782027,0.7076708112916493,0.6327074101902624,0.6426943966506811
0,1105.0,0.783998498551309,0.4063178363504225,0.783998498551309,0.7010728550992985,0.6507571590977197,0.6752348037091712
0,1110.0,0.747887524773957,0.33599249976541357,0.747887524773957,0.6851736564546398,0.648145192877792,0.6933839318882062
0,1115.0,0.6747502771877087,0.3200374380891482,0.6747502771877087,0.6259443831847804,0.6166026319262986,0.6696258907892594
0,1120.0,0.6503839065357978,0.29405481526735106,0.6503839065357978,0.6438356281436752,0.6541652737598227,0.7195075473105678
0,1125.0,0.598509740425752,0.2850013819217849,0.598509740425752,0.6356005592803541,0.6770302569617974,0.7480566364585537
0,1130.0,0.5267784566634993,0.2716344034318861,0.5267784566634993,0.5834882235051351,0.6556211687758376,0.7284197307680835
0,1135.0,0.5011829888654318,0.23635825463073676,0.5011829888654318,0.5690585021705719,0.6486421808392736,0.7220878365489265
0,1140.0,0.4887258496771113,0.2313870580521657,0.4887258496771113,0.5674555993527033,0.650390488744766,0.7216106542006775
0,1145.0,0.45118493173871804,0.2285914136395286,0.45118493173871804,0.539196461232569,0.6330690594438575,0.7090727760799114
0,1150.0,0.424980122265755,0.22823777588544705,0.424980122265755,0.5169889661975242,0.6129278527563771,0.6939579237702979
0,1155.0,0.38966295643980053,0.2282680844190932,0.38966295643980053,0.48816583104119965,0.5832706498247946,0.6606213539113777
0,1160.0,0.3848620648676894,0.2279738145162732,0.3848620648676894,0.4846815731180969,0.5755370792935282,0.6520043217929039
